"Nome Universo";"Data Atualização Dados";"UF";"Localidade";"UO (Cod)";"UO";"Funcional";"Ação + Subtítulo";"Esfera (Cod)";"GND (Cod)";"Mod. Aplic.(Cod)";"Emenda";"Autor";"Autor (UF)";"Partido";"PL";"Acréscimos Autógrafo";"Parecer Emendas";"Dotação Inicial";"Autorizado";"Empenhado";"Liquidado";"Pago";"RP Não-Proc Pago";"RP Proc Pago";"RP Não-Proc Inscrito";"RP Proc Inscrito";"UO (Cod/Desc)";"Autor (Tipo)"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"3";"50";"81000348";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"2400000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"13390011";"DANIEL ALMEIDA";"BA";"PCdoB";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"13390016";"DANIEL ALMEIDA";"BA";"PCdoB";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"13390017";"DANIEL ALMEIDA";"BA";"PCdoB";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"13460015";"FÁBIO SOUTO";"BA";"DEM";"0";"200000";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"13460016";"FÁBIO SOUTO";"BA";"DEM";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"13460017";"FÁBIO SOUTO";"BA";"DEM";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"13460022";"FÁBIO SOUTO";"BA";"DEM";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"23790011";"JOÃO DURVAL";"BA";"PDT";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"23790012";"JOÃO DURVAL";"BA";"PDT";"0";"300000";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"23790013";"JOÃO DURVAL";"BA";"PDT";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"23790014";"JOÃO DURVAL";"BA";"PDT";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"23790024";"JOÃO DURVAL";"BA";"PDT";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"24700009";"ROBERTO BRITTO";"BA";"PP";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"24700011";"ROBERTO BRITTO";"BA";"PP";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"27380019";"ANTONIO IMBASSAHY";"BA";"PSDB";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"27380020";"ANTONIO IMBASSAHY";"BA";"PSDB";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"27380023";"ANTONIO IMBASSAHY";"BA";"PSDB";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"27450011";"JOSÉ NUNES";"BA";"PSD";"0";"500000";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"27450012";"JOSÉ NUNES";"BA";"PSD";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"27450013";"JOSÉ NUNES";"BA";"PSD";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"31660001";"CLAUDIO CAJADO";"BA";"DEM";"0";"150000";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"32390005";"JOÃO LEÃO";"BA";"PP";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"32390006";"JOÃO LEÃO";"BA";"PP";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"81000283";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"30";"81000348";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"5750000";"800000";"800000";"0";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"13390011";"DANIEL ALMEIDA";"BA";"PCdoB";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"13390016";"DANIEL ALMEIDA";"BA";"PCdoB";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"13390017";"DANIEL ALMEIDA";"BA";"PCdoB";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"13460015";"FÁBIO SOUTO";"BA";"DEM";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"13460016";"FÁBIO SOUTO";"BA";"DEM";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"13460017";"FÁBIO SOUTO";"BA";"DEM";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"13460022";"FÁBIO SOUTO";"BA";"DEM";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"23790011";"JOÃO DURVAL";"BA";"PDT";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"23790012";"JOÃO DURVAL";"BA";"PDT";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"23790013";"JOÃO DURVAL";"BA";"PDT";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"23790014";"JOÃO DURVAL";"BA";"PDT";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"23790024";"JOÃO DURVAL";"BA";"PDT";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"SENADOR"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"24700009";"ROBERTO BRITTO";"BA";"PP";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"24700011";"ROBERTO BRITTO";"BA";"PP";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"27380019";"ANTONIO IMBASSAHY";"BA";"PSDB";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"27380020";"ANTONIO IMBASSAHY";"BA";"PSDB";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"27380023";"ANTONIO IMBASSAHY";"BA";"PSDB";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"27450011";"JOSÉ NUNES";"BA";"PSD";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"27450012";"JOSÉ NUNES";"BA";"PSD";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"27450013";"JOSÉ NUNES";"BA";"PSD";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"31660001";"CLAUDIO CAJADO";"BA";"DEM";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"32390005";"JOÃO LEÃO";"BA";"PP";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"32390006";"JOÃO LEÃO";"BA";"PP";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"SALVADOR";"36901";"FUNDO NACIONAL DE SAÚDE";"10.302.2015.8535.2261";"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - NO MUNICÍPIO DE SALVADOR - BA";"S";"4";"31";"81000283";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"";"150000";"150000";"140000";"0";"0";"0";"0";"0";"0";"36901 - FUNDO NACIONAL DE SAÚDE";"RELATOR GERAL"
